6.282333E+01,1.095974E-01,2.689425E-02
6.290745E+01,1.092527E-01,2.532533E-02
6.299157E+01,1.089047E-01,2.378260E-02
6.331742E+01,1.075289E-01,1.800425E-02
6.364495E+01,1.060794E-01,1.241063E-02
6.397419E+01,1.044916E-01,6.902212E-03
6.430511E+01,1.026723E-01,1.423761E-03
6.463776E+01,1.005141E-01,-4.033055E-03
6.497215E+01,9.790814E-02,-9.426441E-03
6.530824E+01,9.475943E-02,-1.466228E-02
6.564607E+01,9.100777E-02,-1.959463E-02
6.598566E+01,8.665404E-02,-2.403719E-02
6.632700E+01,8.178492E-02,-2.779083E-02
6.667010E+01,7.658021E-02,-3.068959E-02
6.717891E+01,6.884055E-02,-3.325383E-02
6.769160E+01,6.177120E-02,-3.398503E-02
6.820821E+01,5.594347E-02,-3.350594E-02
6.872877E+01,5.147026E-02,-3.257944E-02
6.925329E+01,4.807880E-02,-3.182428E-02
6.978181E+01,4.528724E-02,-3.158657E-02
7.031438E+01,4.255404E-02,-3.192268E-02
7.085100E+01,3.938643E-02,-3.260599E-02
7.139172E+01,3.546593E-02,-3.313646E-02
7.193656E+01,3.082756E-02,-3.281746E-02
7.248557E+01,2.602114E-02,-3.099954E-02
7.271949E+01,2.417272E-02,-2.970260E-02
7.295419E+01,2.256619E-02,-2.811481E-02
7.318962E+01,2.128741E-02,-2.628971E-02
7.342583E+01,2.040720E-02,-2.430737E-02
7.366280E+01,1.997354E-02,-2.227111E-02
7.390054E+01,2.000377E-02,-2.029915E-02
7.413902E+01,2.047985E-02,-1.851629E-02
7.437830E+01,2.134645E-02,-1.704145E-02
7.461833E+01,2.251199E-02,-1.597712E-02
7.485915E+01,2.385495E-02,-1.539642E-02
7.510073E+01,2.523294E-02,-1.533388E-02
7.522399E+01,2.589976E-02,-1.549945E-02
7.534744E+01,2.651767E-02,-1.579110E-02
7.547110E+01,2.706872E-02,-1.619975E-02
7.559496E+01,2.753659E-02,-1.671340E-02
7.571902E+01,2.790719E-02,-1.731776E-02
7.584327E+01,2.816897E-02,-1.799626E-02
7.596774E+01,2.831338E-02,-1.873114E-02
7.609241E+01,2.833493E-02,-1.950349E-02
7.621729E+01,2.823137E-02,-2.029403E-02
7.634237E+01,2.800359E-02,-2.108387E-02
7.646766E+01,2.765554E-02,-2.185484E-02
7.835573E+01,1.553958E-02,-2.481098E-02
8.029041E+01,8.782882E-03,-1.671589E-02
8.227287E+01,8.505903E-03,-1.008071E-02
8.430427E+01,9.834088E-03,-6.257700E-03
8.638583E+01,1.119994E-02,-4.085933E-03
8.851876E+01,1.230804E-02,-2.791109E-03
9.070438E+01,1.315992E-02,-1.976958E-03
9.294396E+01,1.380832E-02,-1.440875E-03
9.523885E+01,1.430344E-02,-1.074214E-03
9.759039E+01,1.468427E-02,-8.155266E-04
1.000000E+02,1.497953E-02,-6.282994E-04
